Accuracy,PrimeNr,Subject,TargetNr,TargetNr_wrong,Task,Time,Group
True,131.0,3426,82.0,,Pointing,3s,Map
True,189.0,3426,136.0,,Pointing,3s,Map
False,81.0,3426,79.0,,Pointing,3s,Map
True,117.0,3426,137.0,,Pointing,3s,Map
False,171.0,3426,89.0,,Pointing,3s,Map
True,33.0,3426,177.0,,Pointing,3s,Map
True,189.0,3426,54.0,,Pointing,3s,Map
True,119.0,3426,146.0,,Pointing,3s,Map
True,193.0,3426,176.0,,Pointing,3s,Map
True,76.0,3426,85.0,,Pointing,3s,Map
True,117.0,3426,23.0,,Pointing,3s,Map
False,113.0,3426,62.0,,Pointing,3s,Map
False,180.0,3426,72.0,,Pointing,3s,Map
True,76.0,3426,41.0,,Pointing,3s,Map
False,152.0,3426,100.0,,Pointing,3s,Map
True,193.0,3426,40.0,,Pointing,3s,Map
True,180.0,3426,70.0,,Pointing,Inf,Map
True,113.0,3426,154.0,,Pointing,Inf,Map
True,135.0,3426,187.0,,Pointing,Inf,Map
True,133.0,3426,69.0,,Pointing,Inf,Map
True,193.0,3426,11.0,,Pointing,Inf,Map
True,81.0,3426,140.0,,Pointing,Inf,Map
True,133.0,3426,175.0,,Pointing,Inf,Map
True,15.0,3426,165.0,,Pointing,Inf,Map
True,55.0,3426,184.0,,Pointing,Inf,Map
False,171.0,3426,28.0,,Pointing,Inf,Map
True,76.0,3426,19.0,,Pointing,Inf,Map
True,39.0,3426,71.0,,Pointing,Inf,Map
False,189.0,3426,32.0,,Pointing,Inf,Map
True,15.0,3426,108.0,,Pointing,Inf,Map
True,33.0,3426,126.0,,Pointing,Inf,Map
False,119.0,3426,125.0,,Pointing,Inf,Map
True,152.0,3426,14.0,,Pointing,Inf,Map
True,156.0,3426,112.0,,Pointing,Inf,Map
True,117.0,3426,102.0,,Pointing,Inf,Map
False,81.0,3426,155.0,,Pointing,Inf,Map
False,131.0,3426,182.0,,Pointing,Inf,Map
True,55.0,3426,38.0,,Pointing,Inf,Map
False,33.0,3426,1.0,,Pointing,Inf,Map
True,152.0,3426,53.0,,Pointing,Inf,Map
True,135.0,3426,64.0,,Pointing,Inf,Map
False,180.0,3426,31.0,,Pointing,Inf,Map
False,117.0,3426,42.0,,Pointing,Inf,Map
True,39.0,3426,122.0,,Pointing,Inf,Map
True,193.0,3426,77.0,,Pointing,Inf,Map
False,119.0,3426,26.0,,Pointing,Inf,Map
False,171.0,3426,128.0,,Pointing,Inf,Map
True,76.0,3426,48.0,,Pointing,Inf,Map
False,156.0,3426,84.0,,Pointing,Inf,Map
False,113.0,3426,91.0,,Pointing,Inf,Map
False,189.0,3426,191.0,,Pointing,Inf,Map
True,131.0,3426,34.0,,Pointing,Inf,Map
True,180.0,4199,72.0,,Pointing,3s,Map
True,15.0,4199,132.0,,Pointing,3s,Map
False,133.0,4199,65.0,,Pointing,3s,Map
False,156.0,4199,67.0,,Pointing,3s,Map
True,33.0,4199,9.0,,Pointing,3s,Map
True,131.0,4199,114.0,,Pointing,3s,Map
True,55.0,4199,111.0,,Pointing,3s,Map
False,113.0,4199,62.0,,Pointing,3s,Map
True,135.0,4199,8.0,,Pointing,3s,Map
True,131.0,4199,82.0,,Pointing,3s,Map
True,119.0,4199,146.0,,Pointing,3s,Map
False,15.0,4199,75.0,,Pointing,3s,Map
True,81.0,4199,79.0,,Pointing,3s,Map
False,39.0,4199,30.0,,Pointing,3s,Map
True,171.0,4199,145.0,,Pointing,3s,Map
False,33.0,4199,177.0,,Pointing,3s,Map
True,189.0,4199,54.0,,Pointing,3s,Map
True,189.0,4199,136.0,,Pointing,3s,Map
False,117.0,4199,137.0,,Pointing,3s,Map
True,113.0,4199,47.0,,Pointing,3s,Map
True,193.0,4199,40.0,,Pointing,3s,Map
False,171.0,4199,89.0,,Pointing,3s,Map
False,81.0,4199,37.0,,Pointing,3s,Map
True,135.0,4199,25.0,,Pointing,3s,Map
True,76.0,4199,41.0,,Pointing,3s,Map
False,119.0,4199,147.0,,Pointing,3s,Map
True,152.0,4199,127.0,,Pointing,3s,Map
True,180.0,4199,51.0,,Pointing,3s,Map
False,193.0,4199,176.0,,Pointing,3s,Map
True,76.0,4199,85.0,,Pointing,3s,Map
False,152.0,4199,100.0,,Pointing,3s,Map
False,156.0,4199,142.0,,Pointing,3s,Map
False,39.0,4199,107.0,,Pointing,3s,Map
False,117.0,4199,23.0,,Pointing,3s,Map
False,133.0,4199,110.0,,Pointing,3s,Map
False,55.0,4199,58.0,,Pointing,3s,Map
True,131.0,4199,182.0,,Pointing,Inf,Map
False,39.0,4199,122.0,,Pointing,Inf,Map
True,180.0,4199,70.0,,Pointing,Inf,Map
False,39.0,4199,71.0,,Pointing,Inf,Map
True,193.0,4199,77.0,,Pointing,Inf,Map
True,156.0,4199,112.0,,Pointing,Inf,Map
True,189.0,4199,32.0,,Pointing,Inf,Map
False,193.0,4199,11.0,,Pointing,Inf,Map
True,117.0,4199,102.0,,Pointing,Inf,Map
True,131.0,4199,34.0,,Pointing,Inf,Map
False,135.0,4199,64.0,,Pointing,Inf,Map
False,55.0,4199,38.0,,Pointing,Inf,Map
True,15.0,4199,108.0,,Pointing,Inf,Map
True,113.0,4199,91.0,,Pointing,Inf,Map
True,119.0,4199,26.0,,Pointing,Inf,Map
False,133.0,4199,69.0,,Pointing,Inf,Map
True,33.0,4199,126.0,,Pointing,Inf,Map
True,113.0,4199,154.0,,Pointing,Inf,Map
True,180.0,4199,31.0,,Pointing,Inf,Map
True,135.0,4199,187.0,,Pointing,Inf,Map
True,156.0,4199,84.0,,Pointing,Inf,Map
True,81.0,4199,140.0,,Pointing,Inf,Map
False,117.0,4199,42.0,,Pointing,Inf,Map
True,33.0,4199,1.0,,Pointing,Inf,Map
True,152.0,4199,53.0,,Pointing,Inf,Map
True,81.0,4199,155.0,,Pointing,Inf,Map
True,76.0,4199,48.0,,Pointing,Inf,Map
False,119.0,4199,125.0,,Pointing,Inf,Map
True,152.0,4199,14.0,,Pointing,Inf,Map
True,55.0,4199,184.0,,Pointing,Inf,Map
True,15.0,4199,165.0,,Pointing,Inf,Map
True,171.0,4199,28.0,,Pointing,Inf,Map
True,171.0,4199,128.0,,Pointing,Inf,Map
False,133.0,4199,175.0,,Pointing,Inf,Map
False,76.0,4199,19.0,,Pointing,Inf,Map
False,189.0,4199,191.0,,Pointing,Inf,Map
True,189.0,4749,54.0,,Pointing,3s,Map
False,193.0,4749,176.0,,Pointing,3s,Map
True,171.0,4749,89.0,,Pointing,3s,Map
True,39.0,4749,107.0,,Pointing,3s,Map
True,15.0,4749,75.0,,Pointing,3s,Map
True,152.0,4749,127.0,,Pointing,3s,Map
True,131.0,4749,114.0,,Pointing,3s,Map
True,135.0,4749,25.0,,Pointing,3s,Map
True,135.0,4749,8.0,,Pointing,3s,Map
False,133.0,4749,65.0,,Pointing,3s,Map
True,189.0,4749,136.0,,Pointing,3s,Map
True,156.0,4749,67.0,,Pointing,3s,Map
True,119.0,4749,146.0,,Pointing,3s,Map
True,39.0,4749,30.0,,Pointing,3s,Map
False,76.0,4749,85.0,,Pointing,3s,Map
True,180.0,4749,51.0,,Pointing,3s,Map
True,81.0,4749,79.0,,Pointing,3s,Map
False,171.0,4749,145.0,,Pointing,3s,Map
False,55.0,4749,58.0,,Pointing,3s,Map
False,15.0,4749,132.0,,Pointing,3s,Map
False,117.0,4749,137.0,,Pointing,3s,Map
False,117.0,4749,23.0,,Pointing,3s,Map
False,33.0,4749,177.0,,Pointing,3s,Map
True,81.0,4749,37.0,,Pointing,3s,Map
True,113.0,4749,47.0,,Pointing,3s,Map
False,33.0,4749,9.0,,Pointing,3s,Map
True,113.0,4749,62.0,,Pointing,3s,Map
False,131.0,4749,82.0,,Pointing,3s,Map
False,180.0,4749,72.0,,Pointing,3s,Map
True,133.0,4749,110.0,,Pointing,3s,Map
False,55.0,4749,111.0,,Pointing,3s,Map
False,193.0,4749,40.0,,Pointing,3s,Map
True,119.0,4749,147.0,,Pointing,3s,Map
False,156.0,4749,142.0,,Pointing,3s,Map
False,152.0,4749,100.0,,Pointing,3s,Map
True,76.0,4749,41.0,,Pointing,3s,Map
True,117.0,4749,102.0,,Pointing,Inf,Map
False,156.0,4749,112.0,,Pointing,Inf,Map
True,135.0,4749,64.0,,Pointing,Inf,Map
False,180.0,4749,31.0,,Pointing,Inf,Map
True,76.0,4749,48.0,,Pointing,Inf,Map
True,152.0,4749,14.0,,Pointing,Inf,Map
False,135.0,4749,187.0,,Pointing,Inf,Map
True,15.0,4749,108.0,,Pointing,Inf,Map
True,189.0,4749,191.0,,Pointing,Inf,Map
False,156.0,4749,84.0,,Pointing,Inf,Map
True,81.0,4749,140.0,,Pointing,Inf,Map
True,180.0,4749,70.0,,Pointing,Inf,Map
False,133.0,4749,69.0,,Pointing,Inf,Map
True,15.0,4749,165.0,,Pointing,Inf,Map
True,171.0,4749,28.0,,Pointing,Inf,Map
True,117.0,4749,42.0,,Pointing,Inf,Map
True,81.0,4749,155.0,,Pointing,Inf,Map
False,113.0,4749,154.0,,Pointing,Inf,Map
True,113.0,4749,91.0,,Pointing,Inf,Map
False,39.0,4749,122.0,,Pointing,Inf,Map
True,133.0,4749,175.0,,Pointing,Inf,Map
False,152.0,4749,53.0,,Pointing,Inf,Map
False,76.0,4749,19.0,,Pointing,Inf,Map
True,119.0,4749,26.0,,Pointing,Inf,Map
True,171.0,4749,128.0,,Pointing,Inf,Map
True,33.0,4749,1.0,,Pointing,Inf,Map
False,131.0,4749,34.0,,Pointing,Inf,Map
False,119.0,4749,125.0,,Pointing,Inf,Map
False,193.0,4749,11.0,,Pointing,Inf,Map
True,55.0,4749,184.0,,Pointing,Inf,Map
False,39.0,4749,71.0,,Pointing,Inf,Map
False,33.0,4749,126.0,,Pointing,Inf,Map
True,193.0,4749,77.0,,Pointing,Inf,Map
False,55.0,4749,38.0,,Pointing,Inf,Map
False,189.0,4749,32.0,,Pointing,Inf,Map
False,131.0,4749,182.0,,Pointing,Inf,Map
True,81.0,5048,37.0,,Pointing,3s,Map
True,189.0,5048,136.0,,Pointing,3s,Map
False,171.0,5048,89.0,,Pointing,3s,Map
False,156.0,5048,142.0,,Pointing,3s,Map
False,180.0,5048,72.0,,Pointing,3s,Map
False,117.0,5048,137.0,,Pointing,3s,Map
True,119.0,5048,147.0,,Pointing,3s,Map
True,131.0,5048,114.0,,Pointing,3s,Map
False,152.0,5048,127.0,,Pointing,3s,Map
True,133.0,5048,65.0,,Pointing,3s,Map
False,193.0,5048,176.0,,Pointing,3s,Map
True,113.0,5048,47.0,,Pointing,3s,Map
True,55.0,5048,58.0,,Pointing,3s,Map
False,39.0,5048,30.0,,Pointing,3s,Map
False,55.0,5048,111.0,,Pointing,3s,Map
True,171.0,5048,145.0,,Pointing,3s,Map
True,135.0,5048,25.0,,Pointing,3s,Map
False,117.0,5048,23.0,,Pointing,3s,Map
False,33.0,5048,177.0,,Pointing,3s,Map
False,152.0,5048,100.0,,Pointing,3s,Map
False,131.0,5048,82.0,,Pointing,3s,Map
False,15.0,5048,75.0,,Pointing,3s,Map
False,193.0,5048,40.0,,Pointing,3s,Map
True,189.0,5048,54.0,,Pointing,3s,Map
True,133.0,5048,110.0,,Pointing,3s,Map
True,180.0,5048,51.0,,Pointing,3s,Map
False,76.0,5048,41.0,,Pointing,3s,Map
True,135.0,5048,8.0,,Pointing,3s,Map
False,76.0,5048,85.0,,Pointing,3s,Map
True,81.0,5048,79.0,,Pointing,3s,Map
True,113.0,5048,62.0,,Pointing,3s,Map
False,39.0,5048,107.0,,Pointing,3s,Map
True,33.0,5048,9.0,,Pointing,3s,Map
False,119.0,5048,146.0,,Pointing,3s,Map
True,156.0,5048,67.0,,Pointing,3s,Map
False,15.0,5048,132.0,,Pointing,3s,Map
False,76.0,5048,48.0,,Pointing,Inf,Map
False,193.0,5048,77.0,,Pointing,Inf,Map
True,152.0,5048,14.0,,Pointing,Inf,Map
False,55.0,5048,38.0,,Pointing,Inf,Map
False,33.0,5048,1.0,,Pointing,Inf,Map
True,189.0,5048,191.0,,Pointing,Inf,Map
True,76.0,5048,19.0,,Pointing,Inf,Map
True,156.0,5048,84.0,,Pointing,Inf,Map
False,133.0,5048,175.0,,Pointing,Inf,Map
True,119.0,5048,26.0,,Pointing,Inf,Map
False,135.0,5048,187.0,,Pointing,Inf,Map
True,113.0,5048,154.0,,Pointing,Inf,Map
False,119.0,5048,125.0,,Pointing,Inf,Map
False,15.0,5048,165.0,,Pointing,Inf,Map
False,135.0,5048,64.0,,Pointing,Inf,Map
True,81.0,5048,140.0,,Pointing,Inf,Map
False,189.0,5048,32.0,,Pointing,Inf,Map
False,131.0,5048,182.0,,Pointing,Inf,Map
False,131.0,5048,34.0,,Pointing,Inf,Map
False,39.0,5048,71.0,,Pointing,Inf,Map
False,193.0,5048,11.0,,Pointing,Inf,Map
False,113.0,5048,91.0,,Pointing,Inf,Map
True,156.0,5048,112.0,,Pointing,Inf,Map
False,55.0,5048,184.0,,Pointing,Inf,Map
True,133.0,5048,69.0,,Pointing,Inf,Map
True,39.0,5048,122.0,,Pointing,Inf,Map
False,81.0,5048,155.0,,Pointing,Inf,Map
True,33.0,5048,126.0,,Pointing,Inf,Map
True,117.0,5048,42.0,,Pointing,Inf,Map
False,152.0,5048,53.0,,Pointing,Inf,Map
True,171.0,5048,28.0,,Pointing,Inf,Map
True,180.0,5048,70.0,,Pointing,Inf,Map
False,117.0,5048,102.0,,Pointing,Inf,Map
False,15.0,5048,108.0,,Pointing,Inf,Map
True,171.0,5048,128.0,,Pointing,Inf,Map
False,180.0,5048,31.0,,Pointing,Inf,Map
False,119.0,5162,146.0,,Pointing,3s,Map
False,113.0,5162,62.0,,Pointing,3s,Map
True,15.0,5162,75.0,,Pointing,3s,Map
False,55.0,5162,111.0,,Pointing,3s,Map
False,131.0,5162,82.0,,Pointing,3s,Map
False,119.0,5162,147.0,,Pointing,3s,Map
False,55.0,5162,58.0,,Pointing,3s,Map
True,156.0,5162,67.0,,Pointing,3s,Map
True,81.0,5162,37.0,,Pointing,3s,Map
True,133.0,5162,65.0,,Pointing,3s,Map
True,39.0,5162,107.0,,Pointing,3s,Map
True,117.0,5162,137.0,,Pointing,3s,Map
False,76.0,5162,85.0,,Pointing,3s,Map
False,39.0,5162,30.0,,Pointing,3s,Map
True,33.0,5162,9.0,,Pointing,3s,Map
True,133.0,5162,110.0,,Pointing,3s,Map
False,152.0,5162,127.0,,Pointing,3s,Map
True,156.0,5162,142.0,,Pointing,3s,Map
False,180.0,5162,72.0,,Pointing,3s,Map
False,15.0,5162,132.0,,Pointing,3s,Map
True,113.0,5162,47.0,,Pointing,3s,Map
False,76.0,5162,41.0,,Pointing,3s,Map
False,171.0,5162,145.0,,Pointing,3s,Map
False,189.0,5162,136.0,,Pointing,3s,Map
True,117.0,5162,23.0,,Pointing,3s,Map
False,193.0,5162,40.0,,Pointing,3s,Map
True,135.0,5162,25.0,,Pointing,3s,Map
False,193.0,5162,176.0,,Pointing,3s,Map
True,81.0,5162,79.0,,Pointing,3s,Map
True,171.0,5162,89.0,,Pointing,3s,Map
False,33.0,5162,177.0,,Pointing,3s,Map
True,189.0,5162,54.0,,Pointing,3s,Map
False,135.0,5162,8.0,,Pointing,3s,Map
True,131.0,5162,114.0,,Pointing,3s,Map
False,152.0,5162,100.0,,Pointing,3s,Map
True,180.0,5162,51.0,,Pointing,3s,Map
False,171.0,5162,128.0,,Pointing,Inf,Map
True,55.0,5162,184.0,,Pointing,Inf,Map
True,113.0,5162,154.0,,Pointing,Inf,Map
False,119.0,5162,125.0,,Pointing,Inf,Map
True,39.0,5162,71.0,,Pointing,Inf,Map
True,33.0,5162,1.0,,Pointing,Inf,Map
False,193.0,5162,11.0,,Pointing,Inf,Map
False,119.0,5162,26.0,,Pointing,Inf,Map
True,131.0,5162,182.0,,Pointing,Inf,Map
True,189.0,5162,191.0,,Pointing,Inf,Map
False,55.0,5162,38.0,,Pointing,Inf,Map
True,171.0,5162,28.0,,Pointing,Inf,Map
True,152.0,5162,53.0,,Pointing,Inf,Map
True,117.0,5162,102.0,,Pointing,Inf,Map
True,117.0,5162,42.0,,Pointing,Inf,Map
True,15.0,5162,165.0,,Pointing,Inf,Map
True,81.0,5162,140.0,,Pointing,Inf,Map
False,180.0,5162,31.0,,Pointing,Inf,Map
False,39.0,5162,122.0,,Pointing,Inf,Map
True,76.0,5162,19.0,,Pointing,Inf,Map
True,135.0,5162,64.0,,Pointing,Inf,Map
False,133.0,5162,175.0,,Pointing,Inf,Map
True,113.0,5162,91.0,,Pointing,Inf,Map
False,180.0,5162,70.0,,Pointing,Inf,Map
False,76.0,5162,48.0,,Pointing,Inf,Map
False,131.0,5162,34.0,,Pointing,Inf,Map
False,133.0,5162,69.0,,Pointing,Inf,Map
True,193.0,5162,77.0,,Pointing,Inf,Map
True,189.0,5162,32.0,,Pointing,Inf,Map
True,15.0,5162,108.0,,Pointing,Inf,Map
True,156.0,5162,84.0,,Pointing,Inf,Map
True,135.0,5162,187.0,,Pointing,Inf,Map
False,156.0,5162,112.0,,Pointing,Inf,Map
False,81.0,5162,155.0,,Pointing,Inf,Map
False,33.0,5162,126.0,,Pointing,Inf,Map
True,152.0,5162,14.0,,Pointing,Inf,Map
True,189.0,5904,54.0,,Pointing,3s,Map
True,152.0,5904,100.0,,Pointing,3s,Map
True,113.0,5904,47.0,,Pointing,3s,Map
True,131.0,5904,82.0,,Pointing,3s,Map
True,55.0,5904,111.0,,Pointing,3s,Map
True,39.0,5904,30.0,,Pointing,3s,Map
False,180.0,5904,51.0,,Pointing,3s,Map
False,171.0,5904,89.0,,Pointing,3s,Map
True,113.0,5904,62.0,,Pointing,3s,Map
True,117.0,5904,23.0,,Pointing,3s,Map
True,55.0,5904,58.0,,Pointing,3s,Map
False,152.0,5904,127.0,,Pointing,3s,Map
False,81.0,5904,37.0,,Pointing,3s,Map
True,193.0,5904,176.0,,Pointing,3s,Map
True,119.0,5904,146.0,,Pointing,3s,Map
True,76.0,5904,41.0,,Pointing,3s,Map
False,15.0,5904,75.0,,Pointing,3s,Map
False,133.0,5904,65.0,,Pointing,3s,Map
True,15.0,5904,132.0,,Pointing,3s,Map
False,133.0,5904,110.0,,Pointing,3s,Map
True,119.0,5904,147.0,,Pointing,3s,Map
True,117.0,5904,137.0,,Pointing,3s,Map
False,171.0,5904,145.0,,Pointing,3s,Map
False,33.0,5904,9.0,,Pointing,3s,Map
False,189.0,5904,136.0,,Pointing,3s,Map
False,193.0,5904,40.0,,Pointing,3s,Map
True,180.0,5904,72.0,,Pointing,3s,Map
False,39.0,5904,107.0,,Pointing,3s,Map
True,76.0,5904,85.0,,Pointing,3s,Map
True,131.0,5904,114.0,,Pointing,3s,Map
False,33.0,5904,177.0,,Pointing,3s,Map
False,135.0,5904,25.0,,Pointing,3s,Map
False,135.0,5904,8.0,,Pointing,3s,Map
True,81.0,5904,79.0,,Pointing,3s,Map
False,156.0,5904,142.0,,Pointing,3s,Map
False,156.0,5904,67.0,,Pointing,3s,Map
True,117.0,5904,102.0,,Pointing,Inf,Map
False,135.0,5904,187.0,,Pointing,Inf,Map
True,39.0,5904,71.0,,Pointing,Inf,Map
True,113.0,5904,91.0,,Pointing,Inf,Map
True,76.0,5904,48.0,,Pointing,Inf,Map
False,15.0,5904,108.0,,Pointing,Inf,Map
False,180.0,5904,70.0,,Pointing,Inf,Map
False,55.0,5904,38.0,,Pointing,Inf,Map
True,152.0,5904,14.0,,Pointing,Inf,Map
False,171.0,5904,28.0,,Pointing,Inf,Map
True,156.0,5904,84.0,,Pointing,Inf,Map
True,193.0,5904,77.0,,Pointing,Inf,Map
True,55.0,5904,184.0,,Pointing,Inf,Map
False,39.0,5904,122.0,,Pointing,Inf,Map
False,117.0,5904,42.0,,Pointing,Inf,Map
False,33.0,5904,1.0,,Pointing,Inf,Map
True,119.0,5904,125.0,,Pointing,Inf,Map
True,171.0,5904,128.0,,Pointing,Inf,Map
True,189.0,5904,191.0,,Pointing,Inf,Map
False,131.0,5904,182.0,,Pointing,Inf,Map
True,135.0,5904,64.0,,Pointing,Inf,Map
True,193.0,5904,11.0,,Pointing,Inf,Map
False,152.0,5904,53.0,,Pointing,Inf,Map
False,180.0,5904,31.0,,Pointing,Inf,Map
True,15.0,5904,165.0,,Pointing,Inf,Map
False,33.0,5904,126.0,,Pointing,Inf,Map
False,131.0,5904,34.0,,Pointing,Inf,Map
True,156.0,5904,112.0,,Pointing,Inf,Map
False,81.0,5904,155.0,,Pointing,Inf,Map
True,119.0,5904,26.0,,Pointing,Inf,Map
False,189.0,5904,32.0,,Pointing,Inf,Map
False,133.0,5904,175.0,,Pointing,Inf,Map
True,76.0,5904,19.0,,Pointing,Inf,Map
False,81.0,5904,140.0,,Pointing,Inf,Map
True,133.0,5904,69.0,,Pointing,Inf,Map
True,113.0,5904,154.0,,Pointing,Inf,Map
False,15.0,6449,75.0,,Pointing,3s,Map
True,119.0,6449,147.0,,Pointing,3s,Map
False,55.0,6449,111.0,,Pointing,3s,Map
True,135.0,6449,25.0,,Pointing,3s,Map
True,76.0,6449,85.0,,Pointing,3s,Map
False,113.0,6449,62.0,,Pointing,3s,Map
False,193.0,6449,176.0,,Pointing,3s,Map
True,81.0,6449,37.0,,Pointing,3s,Map
False,171.0,6449,89.0,,Pointing,3s,Map
False,76.0,6449,41.0,,Pointing,3s,Map
True,55.0,6449,58.0,,Pointing,3s,Map
True,189.0,6449,136.0,,Pointing,3s,Map
True,39.0,6449,107.0,,Pointing,3s,Map
True,81.0,6449,79.0,,Pointing,3s,Map
True,152.0,6449,100.0,,Pointing,3s,Map
True,193.0,6449,40.0,,Pointing,3s,Map
True,39.0,6449,30.0,,Pointing,3s,Map
True,133.0,6449,65.0,,Pointing,3s,Map
False,131.0,6449,82.0,,Pointing,3s,Map
False,117.0,6449,137.0,,Pointing,3s,Map
False,131.0,6449,114.0,,Pointing,3s,Map
True,189.0,6449,54.0,,Pointing,3s,Map
True,117.0,6449,23.0,,Pointing,3s,Map
False,33.0,6449,177.0,,Pointing,3s,Map
True,113.0,6449,47.0,,Pointing,3s,Map
True,180.0,6449,51.0,,Pointing,3s,Map
True,133.0,6449,110.0,,Pointing,3s,Map
False,156.0,6449,142.0,,Pointing,3s,Map
True,33.0,6449,9.0,,Pointing,3s,Map
False,152.0,6449,127.0,,Pointing,3s,Map
True,15.0,6449,132.0,,Pointing,3s,Map
False,171.0,6449,145.0,,Pointing,3s,Map
False,135.0,6449,8.0,,Pointing,3s,Map
False,119.0,6449,146.0,,Pointing,3s,Map
True,156.0,6449,67.0,,Pointing,3s,Map
False,180.0,6449,72.0,,Pointing,3s,Map
True,131.0,6449,34.0,,Pointing,Inf,Map
True,113.0,6449,91.0,,Pointing,Inf,Map
True,39.0,6449,122.0,,Pointing,Inf,Map
False,135.0,6449,64.0,,Pointing,Inf,Map
True,81.0,6449,140.0,,Pointing,Inf,Map
True,152.0,6449,53.0,,Pointing,Inf,Map
True,133.0,6449,69.0,,Pointing,Inf,Map
False,117.0,6449,42.0,,Pointing,Inf,Map
True,135.0,6449,187.0,,Pointing,Inf,Map
True,131.0,6449,182.0,,Pointing,Inf,Map
True,189.0,6449,32.0,,Pointing,Inf,Map
True,189.0,6449,191.0,,Pointing,Inf,Map
True,171.0,6449,128.0,,Pointing,Inf,Map
True,180.0,6449,70.0,,Pointing,Inf,Map
False,193.0,6449,11.0,,Pointing,Inf,Map
True,113.0,6449,154.0,,Pointing,Inf,Map
True,33.0,6449,126.0,,Pointing,Inf,Map
True,152.0,6449,14.0,,Pointing,Inf,Map
True,133.0,6449,175.0,,Pointing,Inf,Map
False,15.0,6449,165.0,,Pointing,Inf,Map
False,55.0,6449,38.0,,Pointing,Inf,Map
True,193.0,6449,77.0,,Pointing,Inf,Map
True,81.0,6449,155.0,,Pointing,Inf,Map
False,76.0,6449,19.0,,Pointing,Inf,Map
False,156.0,6449,84.0,,Pointing,Inf,Map
False,33.0,6449,1.0,,Pointing,Inf,Map
True,76.0,6449,48.0,,Pointing,Inf,Map
True,39.0,6449,71.0,,Pointing,Inf,Map
True,119.0,6449,26.0,,Pointing,Inf,Map
False,180.0,6449,31.0,,Pointing,Inf,Map
True,55.0,6449,184.0,,Pointing,Inf,Map
True,117.0,6449,102.0,,Pointing,Inf,Map
True,15.0,6449,108.0,,Pointing,Inf,Map
True,119.0,6449,125.0,,Pointing,Inf,Map
True,156.0,6449,112.0,,Pointing,Inf,Map
True,171.0,6449,28.0,,Pointing,Inf,Map
False,171.0,7085,89.0,,Pointing,3s,Map
True,81.0,7085,79.0,,Pointing,3s,Map
False,55.0,7085,58.0,,Pointing,3s,Map
True,189.0,7085,54.0,,Pointing,3s,Map
False,15.0,7085,132.0,,Pointing,3s,Map
False,113.0,7085,62.0,,Pointing,3s,Map
False,133.0,7085,65.0,,Pointing,3s,Map
True,117.0,7085,137.0,,Pointing,3s,Map
True,135.0,7085,25.0,,Pointing,3s,Map
False,81.0,7085,37.0,,Pointing,3s,Map
True,113.0,7085,47.0,,Pointing,3s,Map
False,33.0,7085,177.0,,Pointing,3s,Map
True,193.0,7085,176.0,,Pointing,3s,Map
True,152.0,7085,127.0,,Pointing,3s,Map
True,119.0,7085,146.0,,Pointing,3s,Map
True,131.0,7085,82.0,,Pointing,3s,Map
False,156.0,7085,67.0,,Pointing,3s,Map
True,180.0,7085,72.0,,Pointing,3s,Map
False,189.0,7085,136.0,,Pointing,3s,Map
False,76.0,7085,41.0,,Pointing,3s,Map
True,76.0,7085,85.0,,Pointing,3s,Map
False,131.0,7085,114.0,,Pointing,3s,Map
False,156.0,7085,142.0,,Pointing,3s,Map
False,133.0,7085,110.0,,Pointing,3s,Map
True,55.0,7085,111.0,,Pointing,3s,Map
True,33.0,7085,9.0,,Pointing,3s,Map
False,119.0,7085,147.0,,Pointing,3s,Map
True,193.0,7085,40.0,,Pointing,3s,Map
False,117.0,7085,23.0,,Pointing,3s,Map
False,39.0,7085,107.0,,Pointing,3s,Map
False,152.0,7085,100.0,,Pointing,3s,Map
True,171.0,7085,145.0,,Pointing,3s,Map
False,135.0,7085,8.0,,Pointing,3s,Map
False,39.0,7085,30.0,,Pointing,3s,Map
False,15.0,7085,75.0,,Pointing,3s,Map
True,180.0,7085,51.0,,Pointing,3s,Map
True,39.0,7085,71.0,,Pointing,Inf,Map
True,131.0,7085,182.0,,Pointing,Inf,Map
False,135.0,7085,64.0,,Pointing,Inf,Map
True,152.0,7085,14.0,,Pointing,Inf,Map
True,180.0,7085,31.0,,Pointing,Inf,Map
True,119.0,7085,26.0,,Pointing,Inf,Map
True,15.0,7085,165.0,,Pointing,Inf,Map
True,135.0,7085,187.0,,Pointing,Inf,Map
True,189.0,7085,191.0,,Pointing,Inf,Map
False,81.0,7085,155.0,,Pointing,Inf,Map
False,156.0,7085,84.0,,Pointing,Inf,Map
True,81.0,7085,140.0,,Pointing,Inf,Map
True,131.0,7085,34.0,,Pointing,Inf,Map
True,55.0,7085,184.0,,Pointing,Inf,Map
True,33.0,7085,126.0,,Pointing,Inf,Map
True,119.0,7085,125.0,,Pointing,Inf,Map
True,171.0,7085,28.0,,Pointing,Inf,Map
True,113.0,7085,91.0,,Pointing,Inf,Map
True,76.0,7085,48.0,,Pointing,Inf,Map
True,189.0,7085,32.0,,Pointing,Inf,Map
True,156.0,7085,112.0,,Pointing,Inf,Map
False,39.0,7085,122.0,,Pointing,Inf,Map
True,76.0,7085,19.0,,Pointing,Inf,Map
False,117.0,7085,42.0,,Pointing,Inf,Map
False,133.0,7085,69.0,,Pointing,Inf,Map
True,193.0,7085,77.0,,Pointing,Inf,Map
False,152.0,7085,53.0,,Pointing,Inf,Map
